subject_id,raw_dimension_x,raw_dimension_y,raw_dimension_z,raw_voxel_size_x,raw_voxel_size_y,raw_voxel_size_z,raw_max_b,raw_neighbor_corr,raw_num_bad_slices,raw_num_directions,raw_coherence_index,raw_incoherence_index,t1_dimension_x,t1_dimension_y,t1_dimension_z,t1_voxel_size_x,t1_voxel_size_y,t1_voxel_size_z,t1_max_b,t1_neighbor_corr,t1_num_bad_slices,t1_num_directions,t1_coherence_index,t1_incoherence_index,mean_fd,max_fd,max_rotation,max_translation,max_rel_rotation,max_rel_translation,t1_dice_distance,file_name,session_id,task_id,dir_id,acq_id,space_id,rec_id,run_id,participant_id
NDAREG350WZ4,104.0,104.0,60.0,1.79808,1.79808,2.4,2000.0,0.777332,85.0,129.0,720.567,9122.95,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.903396,0.0,129.0,2951.01,20960.5,0.7002021828,7.3785708817,0.0350593626,3.891372466,0.0407790411,3.2514983675,0.0331928166,sub-NDAREG350WZ4_ses-HBNsiteCUNY_acq-64dir,ses-HBNsiteCUNY,,,acq-64dir,,,,sub-NDAREG350WZ4
NDAREG590BNY,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.650135,40.0,129.0,1177.71,17394.9,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.820821,0.0,129.0,3078.88,24244.8,1.2456692103,8.2016135151,0.0792358145,2.177377587,0.086127203,2.5812407336,0.0317996258,sub-NDAREG590BNY_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDAREG590BNY
NDAREG930XPP,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.523325,542.0,129.0,2220.58,33668.8,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.824241,1.0,129.0,2214.59,17312.0,1.6349510224,6.6442916984,0.0681322068,5.447948223,0.0430683778,2.18925365,0.0246728064,sub-NDAREG930XPP_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDAREG930XPP
NDAREH074NG8,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.813098,0.0,129.0,1054.56,15255.7,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.898862,0.0,129.0,3303.05,25562.9,0.3298304267,1.1383848752,0.0083045512,0.6142055413,0.0071911566,0.3910995348,0.042782339,sub-NDAREH074NG8_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDAREH074NG8
NDAREH852JE0,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.78576,1.0,129.0,760.862,12421.0,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.924096,0.0,129.0,2620.96,23663.1,0.2280842178,1.522639688,0.0107310433,0.8297713464,0.0096378792,0.8725496314,0.0324458458,sub-NDAREH852JE0_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDAREH852JE0
NDAREJ309NL8,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.65836,43.0,129.0,1129.77,18688.3,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.91582,0.0,129.0,2407.78,20845.0,0.6340527364,4.6643302877,0.0833627284,3.409895536,0.043965824,2.4244535978,0.0293209992,sub-NDAREJ309NL8_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDAREJ309NL8
NDAREJ923FZU,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.597307,80.0,129.0,2016.96,24595.6,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.7936,1.0,129.0,2718.79,22444.6,1.1662704004,5.8271283217,0.0649924055,5.794154133,0.0301730413,2.486595121,0.0786033744,sub-NDAREJ923FZU_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDAREJ923FZU
NDAREK255DEE,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.818949,0.0,129.0,718.412,11964.3,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.922592,0.0,129.0,2331.3,20030.2,0.23153126,1.7425984022,0.0237313416,0.3110792252,0.0263451808,0.2186914653,0.033787702,sub-NDAREK255DEE_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDAREK255DEE
NDAREK375DKR,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.492498,349.0,129.0,2214.13,21391.7,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.732639,0.0,129.0,6930.96,36789.8,1.2935476243,3.0143113575,0.0624999292,3.104438113,0.0308098123,1.6748391344,0.0405823921,sub-NDAREK375DKR_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDAREK375DKR
NDAREK395BM3,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.81544,6.0,129.0,809.971,11289.0,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.939715,0.0,129.0,2566.94,20350.2,0.226039999,1.5744295624,0.0190295354,0.4564593023,0.01857319,0.2936599514,0.0309445596,sub-NDAREK395BM3_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDAREK395BM3
NDAREK544ENR,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.795038,5.0,129.0,898.988,11564.2,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.915987,0.0,129.0,3314.72,23811.0,0.70155565,2.6746646352,0.0173929371,1.284891522,0.0153641486,1.4802454169,0.031329104,sub-NDAREK544ENR_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDAREK544ENR
NDAREK549XUQ,140.0,140.0,81.0,1.71429,1.71429,1.7,3000.0,0.796811,26.0,129.0,2348.64,23556.6,108.0,129.0,109.0,1.8,1.8,1.8,3000.0,0.827456,0.0,129.0,4852.2,32547.2,0.4540265463,2.5598648348,0.0356767252,1.508761514,0.0357302982,1.1198437486,0.0239761809,sub-NDAREK549XUQ_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDAREK549XUQ
NDAREK575JNM,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.783156,0.0,129.0,936.719,14002.6,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.877234,0.0,129.0,3298.35,27097.2,0.4617785099,3.642413216,0.0277351532,0.7997244567,0.0312369189,0.7593689953,0.0350006946,sub-NDAREK575JNM_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDAREK575JNM
NDAREK686WN1,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.845214,0.0,129.0,696.156,10547.7,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.917263,0.0,129.0,2079.3,18059.5,0.2153236866,2.3371015295,0.019510217,0.6803666499,0.0160178281,0.6323301396,0.0266522243,sub-NDAREK686WN1_ses-HBNsiteCUNY_acq-64dir,ses-HBNsiteCUNY,,,acq-64dir,,,,sub-NDAREK686WN1
NDAREK801BPB,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.714948,69.0,129.0,2591.98,30242.7,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.835512,0.0,129.0,4123.48,32629.9,0.6287932072,5.0453092987,0.0387357324,2.011220348,0.0306489379,2.0448089491,0.0418473131,sub-NDAREK801BPB_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDAREK801BPB
NDAREK918EC2,96.0,96.0,72.0,2.0,2.0,2.0,1000.0,0.852341,0.0,22.0,699.505,10765.6,108.0,129.0,109.0,1.8,1.8,1.8,1000.0,0.91324,0.0,22.0,977.265,9146.55,0.5228684118,1.031356524,0.007650347,0.7479253845,0.0023928867,1.0094307163,0.0320332618,sub-NDAREK918EC2_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDAREK918EC2
NDAREK947FYP,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.762335,53.0,129.0,1215.21,14496.8,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.895874,0.0,129.0,4799.58,30466.9,0.8092107704,3.745402984,0.0321694091,1.77086748,0.0280759074,1.5337038911,0.0267265847,sub-NDAREK947FYP_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDAREK947FYP
NDAREL0366HL,104.0,104.0,60.0,1.79808,1.79808,2.4,2000.0,0.841223,10.0,129.0,1028.94,14309.4,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.905129,0.0,129.0,2840.86,22663.2,0.7782598369,6.5370867947,0.0507536419,1.919096605,0.0503235383,1.4762549655,0.0410220063,sub-NDAREL0366HL_ses-HBNsiteCUNY_acq-64dir,ses-HBNsiteCUNY,,,acq-64dir,,,,sub-NDAREL0366HL
NDAREL063PMX,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.781835,0.0,129.0,1155.22,14271.0,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.907557,0.0,129.0,3549.88,26816.3,0.6095573548,1.5176159978,0.0151603287,0.858139378,0.0137846535,1.1328649743,0.0267079823,sub-NDAREL063PMX_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDAREL063PMX
NDAREL410HHK,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.758868,0.0,129.0,795.969,10997.3,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.936864,0.0,129.0,2119.32,16518.0,0.1899617739,0.8177006632,0.0092818486,0.9756246595,0.0037874305,0.6024218167,0.0341465718,sub-NDAREL410HHK_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDAREL410HHK
NDAREL767XXM,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.571871,141.0,129.0,1705.35,23434.2,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.767054,0.0,129.0,3134.46,26982.7,1.2305358082,5.3470585061,0.049273327,2.24463459,0.0456255595,2.029079043,0.0321722065,sub-NDAREL767XXM_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDAREL767XXM
NDAREM018TJQ,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.795075,7.0,129.0,1638.51,17319.1,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.888874,0.0,129.0,4637.86,35734.1,0.5333406855,1.15059308,0.0089915441,0.9682517707,0.0089062592,0.6749432692,0.024499562,sub-NDAREM018TJQ_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDAREM018TJQ
NDAREM141CKP,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.674818,254.0,129.0,1719.61,20636.9,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.871058,0.0,129.0,4471.84,31504.4,1.6017563259,5.587195405,0.0389546305,2.408317404,0.0396923491,1.3972330602,0.0339060327,sub-NDAREM141CKP_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDAREM141CKP
NDAREM356FXV,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.656686,76.0,129.0,1314.38,19996.9,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.885434,0.0,129.0,980.999,6953.81,0.756430444,4.2710205986,0.071585834,4.771238204,0.0366554009,1.833668987,0.0255793063,sub-NDAREM356FXV_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDAREM356FXV
NDAREM565ADW,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.538771,431.0,129.0,2317.4,33350.3,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.82642,2.0,129.0,2789.5,24441.7,2.2767033354,11.9692022628,0.1307530254,3.324032258,0.1048629694,2.8722591328,0.030439823,sub-NDAREM565ADW_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDAREM565ADW
NDAREM609ZXW,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.604325,52.0,129.0,1216.25,18877.2,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.820268,0.0,129.0,2527.56,20159.1,1.3302318145,7.8068651814,0.0692452192,3.053772621,0.0502027282,2.0738462004,0.0452807151,sub-NDAREM609ZXW_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDAREM609ZXW
NDAREM703YFD,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.634303,76.0,129.0,1685.93,24851.2,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.830783,0.0,129.0,3368.17,29769.1,0.9788627572,6.3858547201,0.0675813854,1.286666699,0.0526976194,1.1608255294,0.0321474037,sub-NDAREM703YFD_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDAREM703YFD
NDAREM731BYM,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.773363,0.0,129.0,1024.22,15048.6,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.883838,0.0,129.0,2329.62,19002.4,0.2681889017,0.6379337347,0.0058738841,0.3584359261,0.0041885984,0.5751525027,0.0294499308,sub-NDAREM731BYM_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDAREM731BYM
NDAREM757NBG,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.816813,0.0,129.0,616.161,8902.1,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.948487,0.0,129.0,1759.48,14758.0,0.1112563579,0.5483953441,0.0060369689,0.3068660493,0.0025215684,0.1452889049,0.0336660082,sub-NDAREM757NBG_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDAREM757NBG
NDAREM887YY8,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.771666,0.0,129.0,1286.58,18691.3,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.864735,0.0,129.0,3822.48,30931.0,0.339028304,2.8226310613,0.0226261839,0.5783862096,0.0272429925,0.6545864953,0.0341348798,sub-NDAREM887YY8_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDAREM887YY8
NDAREN151YXN,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.791256,4.0,129.0,1010.76,14492.9,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.914006,0.0,129.0,2541.04,20514.5,0.3829437562,2.6419637734,0.0458460934,1.180663681,0.0312296734,0.7088524706,0.0269229559,sub-NDAREN151YXN_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDAREN151YXN
NDAREN242VPZ,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.729792,106.0,129.0,842.923,13531.9,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.838116,1.0,129.0,2662.34,27636.5,0.5836454538,4.7146999076,0.0271103438,2.894129722,0.0267430344,2.3937505306,0.028195648,sub-NDAREN242VPZ_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDAREN242VPZ
NDAREN417DJE,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.762307,1.0,129.0,679.422,10314.2,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.924073,0.0,129.0,2028.69,17945.0,0.1873637613,0.8564780792,0.0071577625,0.3185683235,0.0057191155,0.2773017194,0.0293572298,sub-NDAREN417DJE_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDAREN417DJE
NDAREN667YTZ,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.76417,4.0,129.0,954.442,13311.3,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.86834,0.0,129.0,2761.48,19800.0,0.3088998113,1.3460888469,0.01459393,1.429520645,0.0058625935,0.8901759321,0.0265401999,sub-NDAREN667YTZ_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDAREN667YTZ
NDAREN999ERM,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.673349,29.0,129.0,918.542,15255.3,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.859857,0.0,129.0,2747.44,22532.8,1.1934185805,5.8884350441,0.0423921794,6.064054277,0.0502356654,2.571385768,0.0309246136,sub-NDAREN999ERM_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDAREN999ERM
NDAREP505XAD,104.0,104.0,72.0,1.79808,1.79808,1.80001,2000.0,0.753929,0.0,129.0,1004.26,14194.5,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.862564,0.0,129.0,3319.73,21636.4,0.3512860456,0.8079218617,0.0052130227,0.652392303,0.0049650206,0.5225651535,0.0282719193,sub-NDAREP505XAD_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDAREP505XAD
NDARER379GTP,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.786396,0.0,129.0,993.842,15429.7,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.878986,0.0,129.0,2597.31,21994.0,0.2002458148,0.5907093075,0.0043678898,0.3762138023,0.0020155252,0.2712923828,0.0314687724,sub-NDARER379GTP_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARER379GTP
NDARER970AEF,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.727668,19.0,129.0,1223.97,15500.9,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.870464,0.0,129.0,2781.82,19346.6,0.4287405486,3.9273794842,0.0386647508,2.547630077,0.0183240026,1.8507099874,0.0285979335,sub-NDARER970AEF_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDARER970AEF
NDARET067PK6,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.701815,29.0,129.0,903.725,13913.5,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.909926,0.0,129.0,2365.52,18868.4,0.6558033062,9.3148570179,0.0888034254,1.541412546,0.0839759652,1.5193450358,0.0351383586,sub-NDARET067PK6_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDARET067PK6
NDARET653TAM,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.79619,0.0,129.0,1000.95,11697.4,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.918936,0.0,129.0,3525.42,22786.3,0.6347060959,3.6278712302,0.014516456,1.37632843,0.0086963715,2.496268711,0.0369072525,sub-NDARET653TAM_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARET653TAM
NDARET949LMU,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.76812,4.0,129.0,1097.38,13559.0,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.910537,0.0,129.0,3598.29,26735.1,0.6621907245,1.773912601,0.0086877225,0.947519769,0.0069329296,1.4527325326,0.0334828793,sub-NDARET949LMU_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDARET949LMU
NDAREU073NFU,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.74288,4.0,129.0,890.086,13305.9,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.919019,0.0,129.0,1714.08,16014.8,0.2558293585,5.8427391951,0.0517810471,1.11214406,0.0692903846,0.9786064111,0.0271739995,sub-NDAREU073NFU_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDAREU073NFU
NDAREU211JMY,96.0,96.0,72.0,2.0,2.0,2.0,2000.0,0.752954,53.0,129.0,1336.13,16805.4,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.908594,0.0,129.0,3431.52,26069.6,1.0311703142,4.6490417697,0.0742780417,1.019328015,0.0537358637,1.4955897685,0.0266608625,sub-NDAREU211JMY_ses-HBNsiteSI_acq-64dir,ses-HBNsiteSI,,,acq-64dir,,,,sub-NDAREU211JMY
NDAREU591YYA,140.0,140.0,81.0,1.71429,1.71429,1.7,3000.0,0.814121,0.0,129.0,2617.03,26345.4,108.0,129.0,109.0,1.8,1.8,1.8,3000.0,0.87153,0.0,129.0,4262.15,28905.1,0.2802014257,0.9960629839,0.0077971821,0.8495941519,0.0083338706,0.5289728263,0.0283002874,sub-NDAREU591YYA_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDAREU591YYA
NDAREV294WZ4,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.795399,0.0,129.0,759.405,13140.8,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.905387,0.0,129.0,2830.76,24851.2,0.0614290901,0.1725625765,0.0012459394,0.1093733167,0.0008457196,0.0781247815,0.0252468644,sub-NDAREV294WZ4_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDAREV294WZ4
NDAREV342ABE,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.713283,98.0,129.0,1285.33,17558.9,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.931662,0.0,129.0,1680.48,13048.8,0.684365283,3.9573955975,0.0407056212,3.091654207,0.0442701664,2.0698674085,0.0241336017,sub-NDAREV342ABE_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDAREV342ABE
NDAREV527ZRF,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.739117,0.0,129.0,1649.97,21153.0,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.853827,0.0,129.0,2024.0,15616.5,0.9949084175,4.8504915954,0.0286951549,2.482824355,0.0333196493,2.486182098,0.0293160782,sub-NDAREV527ZRF_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDAREV527ZRF
NDAREV617HAP,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.588157,127.0,129.0,2215.12,29049.9,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.745917,0.0,129.0,3443.57,30880.7,1.3713221276,7.2433652387,0.0656916127,2.533257652,0.0637039533,2.1037560402,0.0308021399,sub-NDAREV617HAP_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDAREV617HAP
NDAREV848HWX,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.817206,0.0,129.0,1036.54,15885.0,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.912078,0.0,129.0,3146.72,26692.6,0.1398566041,0.4440102397,0.0062331203,0.2611031721,0.0032573892,0.1577282971,0.0269103526,sub-NDAREV848HWX_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDAREV848HWX
NDAREW074ZM2,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.544047,282.0,129.0,3336.08,40328.9,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.674021,0.0,129.0,2974.7,25821.9,1.9164819706,8.6857030098,0.0907236263,4.228945596,0.0622213176,3.042752099,0.0339369327,sub-NDAREW074ZM2_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDAREW074ZM2
NDAREW531JV9,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.438272,722.0,129.0,3886.62,47989.9,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.592193,5.0,129.0,3910.55,32723.1,2.3204316168,8.4374163112,0.0669591054,5.065806555,0.0548093058,2.8358377182,0.03963908,sub-NDAREW531JV9_ses-HBNsiteCUNY_acq-64dir,ses-HBNsiteCUNY,,,acq-64dir,,,,sub-NDAREW531JV9
NDAREW557WZM,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.845296,41.0,129.0,799.238,12006.3,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.931929,2.0,129.0,2120.82,19832.4,0.4455792917,1.702246244,0.0141893094,0.6587774123,0.0122488327,0.5812183031,0.0341918427,sub-NDAREW557WZM_ses-HBNsiteCUNY_acq-64dir,ses-HBNsiteCUNY,,,acq-64dir,,,,sub-NDAREW557WZM
NDAREW661NZJ,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.62191,74.0,129.0,2087.86,22295.9,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.774475,0.0,129.0,3179.06,25190.6,0.8281682355,5.9069226725,0.0465714373,4.738608218,0.022727449,4.123273431,0.0359847699,sub-NDAREW661NZJ_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDAREW661NZJ
NDAREW671HZW,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.391523,602.0,129.0,5433.45,69708.9,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.49327,12.0,129.0,6518.91,48569.5,1.4061248495,7.7392913423,0.0796311796,3.980255404,0.0616505537,3.3211689276,0.0290345375,sub-NDAREW671HZW_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDAREW671HZW
NDAREW937RMY,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.77456,0.0,129.0,1013.9,14487.4,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.885171,0.0,129.0,3232.26,25351.2,0.3166491715,2.4052786549,0.0155136706,0.7502353363,0.0170375265,0.5843941578,0.0295449866,sub-NDAREW937RMY_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDAREW937RMY
NDAREX065KJU,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.576551,39.0,129.0,1463.94,23307.8,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.736375,0.0,129.0,2623.89,26234.0,1.1193550453,5.8938586387,0.0310615115,2.055062295,0.0278106779,1.71109235,0.0474332316,sub-NDAREX065KJU_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDAREX065KJU
NDAREX336AC1,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.702361,96.0,129.0,1195.26,16885.0,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.88112,0.0,129.0,2677.17,23424.6,0.9234961195,6.2438182163,0.0776770636,1.591290758,0.0570076182,1.8084388081,0.0265131712,sub-NDAREX336AC1_ses-HBNsiteCBIC_acq-64dir,ses-HBNsiteCBIC,,,acq-64dir,,,,sub-NDAREX336AC1
NDAREX589EXG,104.0,104.0,72.0,1.79808,1.79808,1.8,2000.0,0.697248,23.0,129.0,1973.74,27735.0,108.0,129.0,109.0,1.8,1.8,1.8,2000.0,0.862732,0.0,129.0,3242.95,26722.0,0.7415080926,5.740202745,0.0412576348,2.517034903,0.0400987435,3.06826172,0.049431435,sub-NDAREX589EXG_ses-HBNsiteRU_acq-64dir,ses-HBNsiteRU,,,acq-64dir,,,,sub-NDAREX589EXG
